No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
6319        4        0.16758980851400537        0.17676847602468745        0.16869757873081184        0.1563538534578256        0.16838107295458143        0.1622092103180883
6320        4        0.1675632911392405        0.17674050632911392        0.16867088607594938        0.1564873417721519        0.16835443037974684        0.16218354430379747
6321        5        0.16753678215472234        0.1767125454833096        0.16864420186679324        0.1564625850340136        0.1684859990507831        0.1621578864103781
6322        2        0.16751028155646946        0.176842771274913        0.16861752609933564        0.15643783612780765        0.16845934830749762        0.16213223663397658
6323        5        0.16748378934050293        0.1768148030997944        0.16859085876957142        0.15641309504981812        0.16859085876957142        0.16210659497074173
6324        1        0.16761543327008221        0.17678684376976597        0.1685641998734978        0.15638836179633145        0.1685641998734978        0.1620809614168248
6325        3        0.16758893280632411        0.1767588932806324        0.16869565217391305        0.15636363636363637        0.16853754940711463        0.16205533596837945
6326        4        0.16756244072083465        0.17673095162820107        0.16866898514068923        0.15649699652228896        0.16851090736642427        0.16202971862156182
6327        3        0.16753595700964122        0.17670301880828196        0.16880037932669512        0.15647226173541964        0.16848427374743163        0.16200410937253043
6328        3        0.1675094816687737        0.17667509481668775        0.16893173198482933        0.15644753476611883        0.16845764854614412        0.16197850821744628
6329        3        0.1674830146942645        0.17664717964923368        0.16906304313477644        0.156422815610681        0.16843103175857166        0.16195291515247273
6330        6        0.1674565560821485        0.17661927330173777        0.16903633491311215        0.15639810426540285        0.1684044233807267        0.16208530805687205
6331        5        0.16743010582846313        0.17659137577002054        0.16900963512873163        0.15637340072658348        0.16853577633865108        0.16205970620755014
6332        1        0.16756159191408718        0.17656348704990524        0.1689829437776374        0.15634870499052433        0.16850915982312065        0.1620341124447252
6333        2        0.16753513342807516        0.17669351018474658        0.1689562608558345        0.15632401705352914        0.16848255171324805        0.16200852676456656
6334        6        0.1675086832964951        0.1766656141458794        0.16892958635933059        0.156299336911904        0.1684559520050521        0.1621408272813388
6335        2        0.16748224151539068        0.17679558011049723        0.16890292028413575        0.15627466456195738        0.16842936069455405        0.16211523283346488
6336        5        0.1674558080808081        0.17676767676767677        0.16887626262626262        0.15625        0.16856060606060605        0.16208964646464646
6337        1        0.16758718636578823        0.17673978223133974        0.16884961338172638        0.15622534322234496        0.16853400662774184        0.16206406817105887
6338        1        0.16771852319343641        0.17671189649731778        0.16882297254654466        0.15620069422530766        0.16850741558851373        0.16203849794887978
6339        6        0.1676920649944786        0.17668401956144503        0.16879634011673766        0.15617605300520587        0.16848083293894936        0.16217068938318346
